<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
HPQ,0,20121115,113234,13.15000,100
HPQ,0,20121115,113234,13.15000,400
HPQ,0,20121115,113234,13.15000,500
HPQ,0,20121115,113234,13.15000,700
HPQ,0,20121115,113234,13.15000,600
HPQ,0,20121115,113234,13.15000,300
HPQ,0,20121115,113236,13.15000,100
HPQ,0,20121115,113236,13.15000,320
HPQ,0,20121115,113236,13.15000,200
HPQ,0,20121115,113236,13.15000,200
HPQ,0,20121115,113236,13.15000,600
HPQ,0,20121115,113236,13.15000,100
HPQ,0,20121115,113236,13.15000,100
HPQ,0,20121115,113236,13.15000,100
HPQ,0,20121115,113236,13.15000,100
HPQ,0,20121115,113236,13.15000,200
HPQ,0,20121115,113236,13.15000,200
HPQ,0,20121115,113236,13.15000,100
HPQ,0,20121115,113242,13.15000,500
HPQ,0,20121115,113242,13.15000,700
HPQ,0,20121115,113242,13.15000,200
HPQ,0,20121115,113242,13.15000,600
HPQ,0,20121115,113242,13.15000,187
HPQ,0,20121115,113242,13.15000,500
HPQ,0,20121115,113242,13.15000,100
HPQ,0,20121115,113242,13.15000,900
HPQ,0,20121115,113242,13.15000,100
HPQ,0,20121115,113243,13.15000,100
HPQ,0,20121115,113244,13.15000,100
HPQ,0,20121115,113244,13.15000,200
HPQ,0,20121115,113247,13.15000,100
HPQ,0,20121115,113247,13.15000,500
HPQ,0,20121115,113247,13.15000,100
HPQ,0,20121115,113247,13.15000,200
HPQ,0,20121115,113247,13.15000,700
HPQ,0,20121115,113247,13.15000,100
HPQ,0,20121115,113247,13.15000,200
HPQ,0,20121115,113247,13.15000,600
HPQ,0,20121115,113247,13.15000,200
HPQ,0,20121115,113251,13.15000,100
HPQ,0,20121115,113251,13.15000,100
HPQ,0,20121115,113252,13.15000,200
HPQ,0,20121115,113254,13.15000,100
HPQ,0,20121115,113321,13.15000,600
HPQ,0,20121115,113321,13.15000,100
HPQ,0,20121115,113321,13.15000,200
HPQ,0,20121115,113321,13.15000,600
HPQ,0,20121115,113321,13.15000,200
HPQ,0,20121115,113321,13.15000,200
HPQ,0,20121115,113321,13.15000,200
HPQ,0,20121115,113321,13.15000,200
HPQ,0,20121115,113321,13.15000,200
HPQ,0,20121115,113321,13.15000,400
HPQ,0,20121115,113321,13.15000,600
HPQ,0,20121115,113321,13.15000,100
HPQ,0,20121115,113333,13.15000,100
HPQ,0,20121115,113338,13.15000,100
HPQ,0,20121115,113338,13.15000,300
HPQ,0,20121115,113338,13.15000,100
HPQ,0,20121115,113338,13.15000,200
HPQ,0,20121115,113338,13.15000,700
HPQ,0,20121115,113338,13.15000,200
HPQ,0,20121115,113338,13.15000,500
HPQ,0,20121115,113338,13.15000,800
HPQ,0,20121115,113338,13.15000,400
HPQ,0,20121115,113338,13.15000,800
HPQ,0,20121115,113338,13.15000,400
HPQ,0,20121115,113535,13.14000,280
HPQ,0,20121115,113535,13.14000,100
HPQ,0,20121115,113535,13.14000,400
HPQ,0,20121115,113535,13.14000,400
HPQ,0,20121115,113535,13.14000,100
HPQ,0,20121115,113535,13.14000,300
HPQ,0,20121115,113535,13.14000,200
HPQ,0,20121115,113535,13.14000,200
HPQ,0,20121115,113535,13.14000,200
HPQ,0,20121115,113535,13.14000,1000
HPQ,0,20121115,113535,13.13500,100
HPQ,0,20121115,113644,13.13500,100
HPQ,0,20121115,113645,13.13000,300
HPQ,0,20121115,113647,13.13000,200
HPQ,0,20121115,113647,13.13000,522
HPQ,0,20121115,113647,13.13000,200
HPQ,0,20121115,113647,13.13000,300
HPQ,0,20121115,113647,13.13000,100
HPQ,0,20121115,113647,13.13000,266
HPQ,0,20121115,113650,13.13000,100
HPQ,0,20121115,113655,13.13000,100
HPQ,0,20121115,113702,13.13000,100
HPQ,0,20121115,113714,13.12000,100
HPQ,0,20121115,113736,13.12000,400
HPQ,0,20121115,113736,13.12000,600
HPQ,0,20121115,113736,13.12000,380
HPQ,0,20121115,113736,13.12000,100
HPQ,0,20121115,113736,13.12000,200
HPQ,0,20121115,113736,13.12000,235
HPQ,0,20121115,113736,13.12000,200
HPQ,0,20121115,113736,13.12000,100
HPQ,0,20121115,113736,13.12000,500
HPQ,0,20121115,113736,13.12000,300
HPQ,0,20121115,113736,13.12000,100
HPQ,0,20121115,113736,13.12000,100
HPQ,0,20121115,113745,13.12000,800
HPQ,0,20121115,113745,13.12000,500
HPQ,0,20121115,113745,13.12000,100
HPQ,0,20121115,113745,13.12000,200
HPQ,0,20121115,113745,13.12000,200
HPQ,0,20121115,113815,13.12000,200
HPQ,0,20121115,113910,13.12000,300
HPQ,0,20121115,113910,13.12000,300
HPQ,0,20121115,113910,13.12000,200
HPQ,0,20121115,113910,13.12000,200
HPQ,0,20121115,113910,13.12000,200
HPQ,0,20121115,113910,13.12000,700
HPQ,0,20121115,113910,13.12000,200
HPQ,0,20121115,113910,13.12000,300
HPQ,0,20121115,113910,13.12000,100
HPQ,0,20121115,113932,13.12000,300
HPQ,0,20121115,113932,13.12000,500
HPQ,0,20121115,113932,13.12000,800
HPQ,0,20121115,113932,13.12000,100
HPQ,0,20121115,113932,13.12000,100
HPQ,0,20121115,113932,13.12000,100
HPQ,0,20121115,113932,13.12000,100
HPQ,0,20121115,113938,13.13000,400
HPQ,0,20121115,113938,13.13000,700
HPQ,0,20121115,113938,13.13000,100
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,600
HPQ,0,20121115,113938,13.13000,400
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,100
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,300
HPQ,0,20121115,113938,13.13000,100
HPQ,0,20121115,113938,13.13000,200
HPQ,0,20121115,113938,13.13000,100
HPQ,0,20121115,113938,13.13000,100
HPQ,0,20121115,113938,13.13000,300
HPQ,0,20121115,113958,13.13000,132
HPQ,0,20121115,113958,13.13000,468
HPQ,0,20121115,113958,13.13000,200
HPQ,0,20121115,113958,13.13000,700
HPQ,0,20121115,113958,13.13000,200
HPQ,0,20121115,114000,13.13000,100
HPQ,0,20121115,114004,13.13000,100
HPQ,0,20121115,114009,13.13000,300
HPQ,0,20121115,114009,13.13000,500
HPQ,0,20121115,114009,13.13000,200
HPQ,0,20121115,114009,13.13000,600
HPQ,0,20121115,114009,13.13000,700
HPQ,0,20121115,114028,13.14000,100
HPQ,0,20121115,114028,13.14000,100
HPQ,0,20121115,114110,13.13000,400
HPQ,0,20121115,114110,13.13000,200
HPQ,0,20121115,114139,13.12000,400
HPQ,0,20121115,114139,13.12000,100
HPQ,0,20121115,114139,13.12000,300
HPQ,0,20121115,114139,13.12000,300
HPQ,0,20121115,114139,13.12000,200
HPQ,0,20121115,114139,13.12000,200
HPQ,0,20121115,114139,13.12000,800
HPQ,0,20121115,114206,13.11500,100
HPQ,0,20121115,114229,13.11000,130
HPQ,0,20121115,114244,13.11000,100
HPQ,0,20121115,114319,13.11000,170
HPQ,0,20121115,114319,13.11000,600
HPQ,0,20121115,114319,13.11000,500
HPQ,0,20121115,114319,13.11000,800
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,200
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,200
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114319,13.11000,800
HPQ,0,20121115,114319,13.11000,219
HPQ,0,20121115,114319,13.11000,200
HPQ,0,20121115,114319,13.11000,200
HPQ,0,20121115,114319,13.11000,100
HPQ,0,20121115,114421,13.10500,100
HPQ,0,20121115,114446,13.10500,100
HPQ,0,20121115,114521,13.10000,104
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,600
HPQ,0,20121115,114521,13.10000,500
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,900
HPQ,0,20121115,114521,13.10000,400
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,500
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,100
HPQ,0,20121115,114521,13.10000,1000
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,100
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,200
HPQ,0,20121115,114521,13.10000,500
HPQ,0,20121115,114521,13.10000,100
HPQ,0,20121115,114521,13.10000,900
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,187
HPQ,0,20121115,114521,13.10000,431
HPQ,0,20121115,114521,13.10000,300
HPQ,0,20121115,114521,13.10000,400
HPQ,0,20121115,114521,13.10000,100
HPQ,0,20121115,114521,13.10000,100
HPQ,0,20121115,114521,13.10000,100
HPQ,0,20121115,114521,13.10000,448
HPQ,0,20121115,114521,13.09000,100
HPQ,0,20121115,114521,13.09000,100
HPQ,0,20121115,114521,13.09000,300
HPQ,0,20121115,114521,13.09000,280
HPQ,0,20121115,114521,13.09500,100
HPQ,0,20121115,114521,13.09500,100
HPQ,0,20121115,114521,13.09500,100
HPQ,0,20121115,114621,13.09000,400
HPQ,0,20121115,114628,13.09000,159
HPQ,0,20121115,114628,13.09000,200
HPQ,0,20121115,114628,13.09000,741
HPQ,0,20121115,114630,13.09000,175
HPQ,0,20121115,114630,13.09000,300
HPQ,0,20121115,114630,13.09000,100
HPQ,0,20121115,114630,13.09000,100
HPQ,0,20121115,114630,13.08500,300
HPQ,0,20121115,114630,13.09000,1000
HPQ,0,20121115,114630,13.09000,600
HPQ,0,20121115,114648,13.08000,100
HPQ,0,20121115,114651,13.08000,600
HPQ,0,20121115,114651,13.08000,900
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,100
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,100
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,400
HPQ,0,20121115,114651,13.08000,700
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,200
HPQ,0,20121115,114651,13.08000,300
HPQ,0,20121115,114651,13.08000,100
HPQ,0,20121115,114651,13.08000,300
HPQ,0,20121115,114658,13.07000,100
HPQ,0,20121115,114706,13.07000,200
HPQ,0,20121115,114717,13.07000,100
HPQ,0,20121115,114718,13.07000,100
HPQ,0,20121115,114744,13.07000,100
HPQ,0,20121115,114744,13.07000,100
HPQ,0,20121115,114748,13.07000,100
HPQ,0,20121115,114748,13.07000,100
HPQ,0,20121115,114748,13.07000,100
HPQ,0,20121115,114755,13.07000,200
HPQ,0,20121115,114822,13.07000,100
HPQ,0,20121115,114822,13.07000,100
HPQ,0,20121115,114824,13.07000,100
HPQ,0,20121115,114824,13.07000,300
HPQ,0,20121115,114824,13.07000,200
HPQ,0,20121115,114824,13.07000,100
HPQ,0,20121115,114824,13.07000,200
HPQ,0,20121115,114824,13.07000,200
HPQ,0,20121115,114824,13.07000,100
HPQ,0,20121115,114824,13.07000,700
HPQ,0,20121115,114824,13.07000,200
HPQ,0,20121115,114824,13.07000,300
HPQ,0,20121115,114824,13.07000,326
HPQ,0,20121115,114825,13.06000,200
HPQ,0,20121115,114825,13.06000,100
HPQ,0,20121115,114825,13.06000,100
HPQ,0,20121115,114828,13.06000,100
HPQ,0,20121115,114834,13.06000,100
HPQ,0,20121115,114834,13.06000,600
HPQ,0,20121115,114834,13.06000,200
HPQ,0,20121115,114834,13.06000,900
HPQ,0,20121115,114834,13.06000,100
HPQ,0,20121115,114834,13.06000,100
HPQ,0,20121115,114834,13.06000,200
HPQ,0,20121115,114834,13.06000,500
HPQ,0,20121115,114834,13.06000,200
HPQ,0,20121115,114834,13.06000,400
HPQ,0,20121115,114834,13.05500,100
HPQ,0,20121115,114834,13.05500,100
HPQ,0,20121115,114834,13.06000,600
HPQ,0,20121115,114834,13.06000,900
HPQ,0,20121115,114834,13.06000,100
HPQ,0,20121115,114834,13.06000,200
HPQ,0,20121115,114834,13.06000,300
HPQ,0,20121115,114835,13.06000,100
HPQ,0,20121115,114835,13.06000,200
HPQ,0,20121115,114837,13.06000,100
HPQ,0,20121115,114841,13.06000,100
HPQ,0,20121115,114846,13.06000,600
HPQ,0,20121115,114846,13.06000,100
HPQ,0,20121115,114846,13.06000,100
HPQ,0,20121115,114846,13.06000,900
HPQ,0,20121115,114846,13.06000,100
HPQ,0,20121115,114846,13.06000,100
HPQ,0,20121115,114847,13.05000,300
HPQ,0,20121115,114858,13.05000,300
HPQ,0,20121115,114858,13.05000,100
HPQ,0,20121115,114858,13.05000,179
HPQ,0,20121115,114858,13.05000,100
HPQ,0,20121115,114908,13.05000,300
HPQ,0,20121115,114908,13.05000,200
HPQ,0,20121115,114908,13.05000,700
HPQ,0,20121115,114908,13.05000,300
HPQ,0,20121115,114908,13.05000,100
HPQ,0,20121115,114919,13.05500,743
HPQ,0,20121115,114919,13.05500,743
HPQ,0,20121115,114919,13.05500,814
HPQ,0,20121115,114919,13.06000,100
HPQ,0,20121115,114919,13.06000,129
HPQ,0,20121115,114919,13.06000,300
HPQ,0,20121115,114919,13.06000,200
HPQ,0,20121115,114929,13.06500,1000
HPQ,0,20121115,114929,13.06500,200
HPQ,0,20121115,114929,13.07000,300
HPQ,0,20121115,114929,13.07000,100
HPQ,0,20121115,114929,13.07000,100
HPQ,0,20121115,114929,13.07000,200
HPQ,0,20121115,114929,13.07000,100
HPQ,0,20121115,114929,13.07000,100
HPQ,0,20121115,114929,13.07000,100
HPQ,0,20121115,115010,13.07500,100
HPQ,0,20121115,115222,13.07500,100
HPQ,0,20121115,115333,13.07000,300
HPQ,0,20121115,115333,13.07000,200
HPQ,0,20121115,115333,13.07000,300
HPQ,0,20121115,115334,13.07000,100
HPQ,0,20121115,115334,13.07000,300
HPQ,0,20121115,115334,13.07000,300
HPQ,0,20121115,115334,13.07000,200
HPQ,0,20121115,115334,13.07000,400
HPQ,0,20121115,115334,13.07000,244
HPQ,0,20121115,115334,13.07000,156
HPQ,0,20121115,115334,13.07000,125
HPQ,0,20121115,115334,13.07000,300
HPQ,0,20121115,115334,13.07000,400
HPQ,0,20121115,115344,13.06000,600
HPQ,0,20121115,115344,13.06000,700
HPQ,0,20121115,115344,13.06000,200
HPQ,0,20121115,115344,13.06000,100
HPQ,0,20121115,115344,13.06000,500
HPQ,0,20121115,115344,13.06000,200
HPQ,0,20121115,115344,13.05000,700
HPQ,0,20121115,115344,13.05000,200
HPQ,0,20121115,115344,13.05000,300
HPQ,0,20121115,115344,13.05000,900
HPQ,0,20121115,115344,13.05000,200
HPQ,0,20121115,115344,13.05000,100
HPQ,0,20121115,115344,13.05000,500
HPQ,0,20121115,115344,13.05000,700
HPQ,0,20121115,115344,13.05000,100
HPQ,0,20121115,115344,13.05000,100
HPQ,0,20121115,115344,13.05000,193
HPQ,0,20121115,115344,13.05000,210
HPQ,0,20121115,115348,13.04500,300
HPQ,0,20121115,115348,13.04500,100
HPQ,0,20121115,115348,13.05000,500
HPQ,0,20121115,115348,13.05000,460
HPQ,0,20121115,115348,13.05000,200
HPQ,0,20121115,115348,13.05000,300
HPQ,0,20121115,115348,13.05000,100
HPQ,0,20121115,115348,13.05000,100
HPQ,0,20121115,115348,13.05000,200
HPQ,0,20121115,115348,13.05000,100
HPQ,0,20121115,115348,13.05000,100
HPQ,0,20121115,115348,13.06000,500
HPQ,0,20121115,115348,13.06000,100
HPQ,0,20121115,115348,13.06000,100
HPQ,0,20121115,115348,13.06000,200
HPQ,0,20121115,115433,13.05500,100
HPQ,0,20121115,115433,13.06000,100
HPQ,0,20121115,115433,13.06000,100
HPQ,0,20121115,115433,13.06000,100
HPQ,0,20121115,115433,13.06000,100
HPQ,0,20121115,115433,13.06000,100
HPQ,0,20121115,115438,13.06000,300
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115443,13.06000,100
HPQ,0,20121115,115444,13.06000,100
HPQ,0,20121115,115444,13.06000,100
HPQ,0,20121115,115444,13.06000,100
HPQ,0,20121115,115444,13.06000,100
HPQ,0,20121115,115444,13.06000,100
HPQ,0,20121115,115453,13.06000,800
HPQ,0,20121115,115453,13.06000,100
HPQ,0,20121115,115504,13.07000,600
HPQ,0,20121115,115504,13.07000,100
HPQ,0,20121115,115504,13.07000,100
HPQ,0,20121115,115504,13.07000,100
HPQ,0,20121115,115504,13.07000,100
HPQ,0,20121115,115504,13.07000,100
HPQ,0,20121115,115518,13.07000,300
HPQ,0,20121115,115518,13.07000,400
HPQ,0,20121115,115518,13.07000,700
HPQ,0,20121115,115518,13.07000,200
HPQ,0,20121115,115518,13.07000,800
HPQ,0,20121115,115518,13.07000,100
HPQ,0,20121115,115518,13.07000,200
HPQ,0,20121115,115518,13.07000,100
HPQ,0,20121115,115534,13.07000,100
HPQ,0,20121115,115534,13.07000,300
HPQ,0,20121115,115535,13.06500,400
HPQ,0,20121115,115535,13.06500,200
HPQ,0,20121115,115600,13.06000,500
HPQ,0,20121115,115600,13.06000,200
HPQ,0,20121115,115600,13.06000,300
HPQ,0,20121115,115600,13.06000,100
HPQ,0,20121115,115618,13.05500,200
HPQ,0,20121115,115618,13.06000,600
HPQ,0,20121115,115618,13.06000,100
HPQ,0,20121115,115618,13.06000,100
HPQ,0,20121115,115618,13.06000,200
HPQ,0,20121115,115618,13.06000,100
HPQ,0,20121115,115621,13.06500,400
HPQ,0,20121115,115637,13.06000,200
HPQ,0,20121115,115637,13.06000,300
HPQ,0,20121115,115637,13.06000,100
HPQ,0,20121115,115637,13.06000,300
HPQ,0,20121115,115656,13.06000,100
HPQ,0,20121115,115659,13.06000,100
HPQ,0,20121115,115659,13.06000,300
HPQ,0,20121115,115711,13.05500,100
HPQ,0,20121115,115711,13.06000,300
HPQ,0,20121115,115711,13.06000,700
HPQ,0,20121115,115711,13.06000,100
HPQ,0,20121115,115711,13.06000,100
HPQ,0,20121115,115711,13.06000,100
HPQ,0,20121115,115711,13.06000,200
HPQ,0,20121115,115711,13.06000,100
HPQ,0,20121115,115745,13.06500,100
HPQ,0,20121115,115745,13.06500,100
HPQ,0,20121115,115800,13.07000,400
HPQ,0,20121115,115800,13.07000,600
HPQ,0,20121115,115800,13.07000,100
HPQ,0,20121115,115800,13.07000,100
HPQ,0,20121115,115800,13.07000,100
HPQ,0,20121115,115800,13.07000,400
HPQ,0,20121115,115800,13.07000,200
HPQ,0,20121115,115822,13.07500,100
HPQ,0,20121115,115824,13.07500,100
HPQ,0,20121115,115831,13.08000,300
HPQ,0,20121115,115831,13.08000,100
HPQ,0,20121115,115831,13.08000,299
HPQ,0,20121115,115831,13.08000,100
HPQ,0,20121115,115831,13.08000,100
HPQ,0,20121115,115831,13.08000,123
HPQ,0,20121115,115831,13.08000,178
HPQ,0,20121115,115831,13.08000,121
HPQ,0,20121115,115832,13.08000,100
HPQ,0,20121115,115833,13.08000,100
HPQ,0,20121115,115847,13.07500,100
HPQ,0,20121115,115921,13.07500,100
HPQ,0,20121115,120042,13.07500,100
HPQ,0,20121115,120117,13.07500,100
HPQ,0,20121115,120117,13.07500,100
HPQ,0,20121115,120117,13.07500,100
HPQ,0,20121115,120145,13.08000,200
HPQ,0,20121115,120145,13.08000,100
HPQ,0,20121115,120145,13.08000,200
HPQ,0,20121115,120145,13.08000,600
HPQ,0,20121115,120145,13.08000,500
HPQ,0,20121115,120145,13.08000,600
HPQ,0,20121115,120145,13.08000,300
HPQ,0,20121115,120145,13.08000,100
HPQ,0,20121115,120145,13.08000,500
HPQ,0,20121115,120201,13.07500,100
HPQ,0,20121115,120201,13.08000,100
HPQ,0,20121115,120201,13.07500,400
HPQ,0,20121115,120226,13.07500,300
HPQ,0,20121115,120226,13.07500,100
HPQ,0,20121115,120256,13.07500,100
HPQ,0,20121115,120256,13.07500,100
HPQ,0,20121115,120327,13.07000,488
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,200
HPQ,0,20121115,120327,13.07000,400
HPQ,0,20121115,120327,13.07000,400
HPQ,0,20121115,120327,13.07000,500
HPQ,0,20121115,120327,13.07000,200
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,300
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,400
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120327,13.07000,200
HPQ,0,20121115,120327,13.07000,100
HPQ,0,20121115,120347,13.07500,100
HPQ,0,20121115,120441,13.07500,700
HPQ,0,20121115,120441,13.07500,746
HPQ,0,20121115,120441,13.07500,154
HPQ,0,20121115,120441,13.08000,100
HPQ,0,20121115,120441,13.08000,100
HPQ,0,20121115,120441,13.08000,100
HPQ,0,20121115,120441,13.08000,246
HPQ,0,20121115,120441,13.08000,100
HPQ,0,20121115,120441,13.07500,300
HPQ,0,20121115,120515,13.07500,100
HPQ,0,20121115,120515,13.07500,100
HPQ,0,20121115,120521,13.07500,200
HPQ,0,20121115,120522,13.07500,200
HPQ,0,20121115,120530,13.07500,100
HPQ,0,20121115,120550,13.07500,100
HPQ,0,20121115,120550,13.07000,300
HPQ,0,20121115,120550,13.07000,200
HPQ,0,20121115,120550,13.07000,300
HPQ,0,20121115,120550,13.07000,300
HPQ,0,20121115,120550,13.07000,100
HPQ,0,20121115,120557,13.06000,400
HPQ,0,20121115,120557,13.06000,700
HPQ,0,20121115,120557,13.06000,200
HPQ,0,20121115,120557,13.06000,100
HPQ,0,20121115,120600,13.06000,300
HPQ,0,20121115,120600,13.06000,400
HPQ,0,20121115,120600,13.06000,200
HPQ,0,20121115,120600,13.06000,100
HPQ,0,20121115,120600,13.06000,100
HPQ,0,20121115,120600,13.06000,100
HPQ,0,20121115,120600,13.06000,100
HPQ,0,20121115,120600,13.06000,100
HPQ,0,20121115,120601,13.06000,200
HPQ,0,20121115,120601,13.06000,100
HPQ,0,20121115,120601,13.06000,100
HPQ,0,20121115,120601,13.06000,100
HPQ,0,20121115,120723,13.06000,180
HPQ,0,20121115,120737,13.06000,400
HPQ,0,20121115,120737,13.06000,100
HPQ,0,20121115,120802,13.06000,100
HPQ,0,20121115,120802,13.06000,180
HPQ,0,20121115,120802,13.06000,300
HPQ,0,20121115,120802,13.06000,100
HPQ,0,20121115,120802,13.06000,400
HPQ,0,20121115,120802,13.06000,300
HPQ,0,20121115,120802,13.05000,100
HPQ,0,20121115,120802,13.05000,100
HPQ,0,20121115,120816,13.05000,230
HPQ,0,20121115,120816,13.05000,500
HPQ,0,20121115,120816,13.05000,100
HPQ,0,20121115,120816,13.05000,200
HPQ,0,20121115,120816,13.05000,170
HPQ,0,20121115,120816,13.05000,600
HPQ,0,20121115,120818,13.04000,300
HPQ,0,20121115,120820,13.04000,300
HPQ,0,20121115,120822,13.04000,462
HPQ,0,20121115,120822,13.04000,100
HPQ,0,20121115,120822,13.04000,300
HPQ,0,20121115,120822,13.04000,399
HPQ,0,20121115,120822,13.04000,139
HPQ,0,20121115,120822,13.04000,600
HPQ,0,20121115,120822,13.04000,100
HPQ,0,20121115,120822,13.04000,100
HPQ,0,20121115,120822,13.04000,500
HPQ,0,20121115,120823,13.04000,200
HPQ,0,20121115,120823,13.04000,200
HPQ,0,20121115,120823,13.04000,392
HPQ,0,20121115,120824,13.04000,108
HPQ,0,20121115,120824,13.04000,200
HPQ,0,20121115,120824,13.04000,100
HPQ,0,20121115,120824,13.04000,300
HPQ,0,20121115,120824,13.04000,100
HPQ,0,20121115,120827,13.03500,100
HPQ,0,20121115,120827,13.04000,400
HPQ,0,20121115,120827,13.04000,100
HPQ,0,20121115,120831,13.04000,200
HPQ,0,20121115,120831,13.04000,100
HPQ,0,20121115,120831,13.04000,100
HPQ,0,20121115,120831,13.03500,200
HPQ,0,20121115,120831,13.03500,200
HPQ,0,20121115,120832,13.03500,100
HPQ,0,20121115,120832,13.03500,200
HPQ,0,20121115,120954,13.04000,200
HPQ,0,20121115,120954,13.04000,200
HPQ,0,20121115,120954,13.04000,100
HPQ,0,20121115,120954,13.04000,1900
HPQ,0,20121115,120954,13.04000,1100
HPQ,0,20121115,120954,13.04000,1200
HPQ,0,20121115,120954,13.04000,100
HPQ,0,20121115,120954,13.04000,100
HPQ,0,20121115,120954,13.04000,100
HPQ,0,20121115,120954,13.04000,300
HPQ,0,20121115,120954,13.04000,1100
HPQ,0,20121115,120954,13.04000,200
HPQ,0,20121115,120954,13.04000,200
HPQ,0,20121115,120954,13.05000,100
HPQ,0,20121115,120954,13.05000,300
HPQ,0,20121115,120954,13.05000,100
HPQ,0,20121115,121302,13.04000,500
HPQ,0,20121115,121302,13.04000,100
HPQ,0,20121115,121302,13.04000,400
HPQ,0,20121115,121302,13.04000,200
HPQ,0,20121115,121302,13.04000,100
HPQ,0,20121115,121302,13.04000,129
HPQ,0,20121115,121304,13.04000,200
HPQ,0,20121115,121304,13.04000,300
HPQ,0,20121115,121304,13.04000,200
HPQ,0,20121115,121304,13.04000,100
HPQ,0,20121115,121304,13.04000,100
HPQ,0,20121115,121304,13.04000,100
HPQ,0,20121115,121304,13.04000,100
HPQ,0,20121115,121304,13.04000,300
HPQ,0,20121115,121304,13.04000,100
HPQ,0,20121115,121304,13.04000,600
HPQ,0,20121115,121309,13.04000,100
HPQ,0,20121115,121404,13.04500,400
HPQ,0,20121115,121404,13.04500,4200
HPQ,0,20121115,121404,13.05000,400
HPQ,0,20121115,121404,13.05000,100
HPQ,0,20121115,121404,13.05000,200
HPQ,0,20121115,121404,13.05000,100
HPQ,0,20121115,121404,13.05000,200
HPQ,0,20121115,121404,13.04500,200
HPQ,0,20121115,121429,13.04000,200
HPQ,0,20121115,121429,13.04000,500
HPQ,0,20121115,121429,13.04000,200
HPQ,0,20121115,121429,13.04000,200
HPQ,0,20121115,121429,13.04000,200
HPQ,0,20121115,121429,13.04000,300
HPQ,0,20121115,121429,13.03000,100
HPQ,0,20121115,121433,13.03000,200
HPQ,0,20121115,121433,13.03000,400
HPQ,0,20121115,121506,13.03000,200
HPQ,0,20121115,121506,13.03000,100
HPQ,0,20121115,121506,13.03000,100
HPQ,0,20121115,121716,13.02000,100
HPQ,0,20121115,121716,13.02000,400
HPQ,0,20121115,121716,13.02000,100
HPQ,0,20121115,121716,13.02000,200
HPQ,0,20121115,121716,13.02000,300
HPQ,0,20121115,121716,13.02000,100
HPQ,0,20121115,121716,13.02000,300
HPQ,0,20121115,121716,13.02000,200
HPQ,0,20121115,121716,13.02000,300
HPQ,0,20121115,121716,13.02000,100
HPQ,0,20121115,121716,13.02000,356
